cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400937906005,NISIS 40MG CPR 90,1079.27,11545,22681962720.03,99.99833274981708
3400938117912,LANSOPRAZOLE TVS 30MG GELULE 7,1065.91,11546,22681963785.94,99.99833744911159
3400938622805,PERINDOPRIL ARW 4MG CPR 30,1065.79,11547,22681964851.73,99.99834214787705
3400930142783,CLARITHROMYCINE ACC 250MG CPR 10,1062.75,11548,22681965914.48,99.99834683324002
3400949115433,PARACETAMOL ARW 500MG CPR EFF 16,1055.19,11549,22681966969.67,99.99835148527309
3400949004065,COVERAM 10MG/5MG CPR (AIP) 90,1054.9099999999999,11550,22681968024.58,99.99835613607173
3400936679054,GABAPENTINE ARW 400 MG GELULE 90,1053.19,11551,22681969077.77,99.99836077928737
3400935629395,DOXYPALU 100MG CPR 28,1050,11552,22681970127.77,99.9983654084392
3400949002832,VENTOLINE 100MCG SUSP INH AIP BBA UK 1,1049.42,11553,22681971177.19,99.99837003503399
3400930005248,CETIRIZINE BGA 10 MG CPR 15,1048.06,11554,22681972225.25,99.99837465563292
3400938993660,LANSOPRAZOLE KRK 15MG GELU 15,1045.48,11555,22681973270.73,99.99837926485735
3400930585894,GLUCOSE LAV 5% SOL INJ FV 1L 1,1044.03,11556,22681974314.76,99.99838386768914
3400930230046,ONTOZRY 50 MG CPR 14,1041.86,11557,22681975356.62,99.99838846095403
3400939736198,TERBINAFINE CRT 250MG CPR 14,1041.63,11558,22681976398.25,99.99839305320492
3400938529562,LOSARTAN ZYD 100MG CPR 90,1038.26,11559,22681977436.51,99.99839763059843
3400930167908,ZORYON 10MG SIROP 1,1037.1399999999999,11560,22681978473.65,99.9984022030542
3400949000531,VOLTARENE LP 75MG CPR (AIP) (MWIES) 30,1037.08,11561,22681979510.73,99.99840677524541
3400930016688,TOUJEO 300 UI/ML STYLO 1.5ML 5,1036.55,11562,22681980547.28,99.99841134510001
3400930115626,TELMISARTAN/HCTZ ACC 80MG/25MG CPR 30,1035.94,11563,22681981583.22,99.99841591226532
3400931844143,"SODIUM CHL AGT 0,9% INJ FV 1L 1",1035.25,11564,22681982618.47,99.99842047638859
3400939646909,LOSARTAN ZEN 100MG CPR 90,1035.06,11565,22681983653.53,99.9984250396742
3400938563160,GLICLAZIDE SDZ LM 30MG CPR 30,1032.41,11566,22681984685.94,99.99842959127672
3400937904162,"NISISCO 160 MG/12,5 MG CPR 30",1029.6499999999999,11567,22681985715.59,99.99843413071119
3400930118900,EUTHYROX 175 MICROG CPR 100,1020.5799999999999,11568,22681986736.17,99.99843863015859
3400949003594,EZETROL 10MG CPR (AIP)( PHL) 90,1017.3800000000001,11569,22681987753.55,99.99844311549812
3400949000906,PERMIXON 160MG GELULE (AIP BBF SRL) 180,1012.6399999999999,11570,22681988766.19,99.99844757994032
3400936457898,CETIRIZINE TVC 10MG CPR 15,1005.01,11571,22681989771.2,99.99845201074403
3400949003082,EZETROL 10MG CPR AIP MWI IT 90,1003.6700000000001,11572,22681990774.87,99.99845643564005
3400930018590,DULOXETINE MYL 60MG GELULE 28,998.4,11573,22681991773.27,99.99846083730213
3400939131788,"VENLAFAXINE EGL LP 37,5MG GELULE 30",996.08,11574,22681992769.35,99.998465228736
3400935504975,ENALAPRIL VIATRIS 20 MG CPR 28,994.54,11575,22681993763.89,99.99846961338045
3400926644314,REPAGLINIDE KRKA 1MG CPR 270,993.4399999999998,11576,22681994757.33,99.99847399317532
3400927568251,OMEPRAZOLE ZTL 20MG GELULE 28,992.58,11577,22681995749.91,99.99847836917868
3400939324487,VALACICLOVIR EG LABO 500MG CPR 112,991,11578,22681996740.91,99.99848273821627
3400932637058,LACTULOSE BIP 10G/15ML SOL BUV SAC 20,985.76,11579,22681997726.67,99.99848708415217
3400922413051,"OPRYMEA 0,7MG CPR 30",985.41,11580,22681998712.08,99.99849142854505
3400937523158,GABAPENTINE ARW 300 MG GELULE 90,983.74,11581,22681999695.82,99.99849576557537
3400949004942,"NATRIXAM 1,5MG/5MG CPR LM AIP BBF 90",980.76,11582,22682000676.58,99.99850008946771
3400936014961,SOTALOL ARW 160MG CPR 30,973.86,11583,22682001650.44,99.99850438293988
3400926689667,VALSARTAN ARL 160MG CPR 90,972.96,11584,22682002623.4,99.99850867244426
3400930115664,TELMISARTAN/HCTZ ACC 80MG/25MG CPR 90,965.1099999999999,11585,22682003588.51,99.99851292734017
3400937713306,"GARDASIL 1 BOITE DE 1, VACCIN PAPILLOMAVIRUS HUMAI",965.09,11586,22682004553.6,99.99851718214794
3400939883199,LEVOFLOXACINE ARW 500MG CPR 5,964.96,11587,22682005518.56,99.99852143638257
3400936284661,OMEPRAZOLE BGA 20MG GELULE 14,961.57,11588,22682006480.13,99.99852567567166
3400921796124,NICOTINELL FRU EXO 2MG GOM 204,961.4399999999999,11589,22682007441.57,99.99852991438759
3400938623284,PERINDOPRIL ARW 4MG CPR 90,960.3299999999999,11590,22682008401.9,99.99853414820987
3400934802591,BUSPIRONE VIATRIS 10MG CPR 20,959.52,11591,22682009361.42,99.99853837846106
3400927368868,GLICLAZIDE KRKA LM 30MG CPR 30,959.38,11592,22682010320.8,99.99854260809506
3400933604202,PROZAC 20 MG/5 ML BUV FL 1,953.07,11593,22682011273.87,99.99854680991005
3400930085158,PREGABALINE ZTK 25 MG GELULE 84,952.51,11594,22682012226.38,99.99855100925616
3400930187586,"ACICLOVIR AGEPHA 3% POM OPHT 4,5G 1",947.15,11595,22682013173.53,99.99855518497155
3400939547053,VALACICLOVIR MYP 500MG CPR 42,946.6899999999999,11596,22682014120.22,99.99855935865895
3400949501649,AZOPT 10MG/ML COLLYRE FL 5ML (ADP2) 1,946.58,11597,22682015066.8,99.99856353186136
3400926857813,TRESIBA 200U/ML SOL INJ STYLO 2,946.4,11598,22682016013.2,99.99856770427023
3400921922516,XARELTO 15 MG CPR 14,944.65,11599,22682016957.85,99.99857186896381
3400935447005,NOCTAMIDE 2MG CPR 14,943.5,11600,22682017901.35,99.9985760285874
3400939200439,FENTANYL BGA 25MICROG/H DISP TRANSD 5,941.05,11601,22682018842.4,99.99858017740964
3400922094779,VALSARTAN ZYD 40 MG CPR 30,940.0300000000001,11602,22682019782.43,99.99858432173497
3400949003587,BECOTIDE 250 MICROG SOL INHA AIP MDL 1,937.86,11603,22682020720.29,99.9985884564934
3400949968411,RABEPRAZOLE SDZ 10MG CPR 14,934.71,11604,22682021655,99.99859257736435
3400930149201,ALGINATE BICAR SODIUM ARW SACH 10ML 24,934.07,11605,22682022589.07,99.99859669541374
3400935081827,LEVMENTIN 500 MG/50 MG PDR INJ IV 10,933.37,11606,22682023522.44,99.99860081037701
3400930046333,QUETIAPINE ZEN LP 50 MG CPR 10,931.13,11607,22682024453.57,99.99860491546478
3400941888458,ESOMEPRAZOLE RBX 20MG CPR 28,929.35,11608,22682025382.92,99.99860901270502
3400939649221,"LOSARTAN HCTZ ZEN 100/12,5MG CPR 90",929.24,11609,22682026312.16,99.99861310946032
3400927895814,HYDROXYZINE VIATRIS 25MG CPR 30,926.89,11610,22682027239.05,99.99861719585512
3400941882364,"NARATRIPTAN ZYD 2,5MG CPR 12",925.07,11611,22682028164.12,99.99862127422607
3400936289284,PARACETAMOL COD EG 500/30MG CPR EFF 16,920.47,11612,22682029084.59,99.99862533231692
3400927455667,TOPIRAMATE ACC 100 MG CPR 28,911.24,11613,22682029995.83,99.99862934971532
3400930149126,VALSARTAN/HCTZ ZYF 160/25MG CPR 90,911.11,11614,22682030906.94,99.99863336654057
3400949505371,ZYPREXA VELOTAB 5MG CPR (ADP) (BBA) 28,909.4,11615,22682031816.34,99.99863737582695
3400949763993,OMEPRAZOLE ALM 20MG GELULE 28,905.79,11616,22682032722.13,99.99864136919786
3400934741418,"MULTIHANCE 0,5MMOL/ML SOL INJ 20ML 1",905.3299999999999,11617,22682033627.46,99.99864536054073
3400949004584,LIPTRUZET 10 MG/10 MG CPR (AIP) 90,904.8599999999999,11618,22682034532.32,99.99864934981152
3400935403988,ENALAPRIL VIATRIS 5 MG CPR 28,903.15,11619,22682035435.47,99.99865333154341
3400933911881,TOPALGIC 50MG GELULE 30,903.12,11620,22682036338.59,99.99865731314304
3400930081679,ETORICOXIB KRK 30 MG CPR 28,902.17,11621,22682037240.76,99.99866129055437
3400934865237,COMTAN 200MG CPR 100,901.75,11622,22682038142.51,99.99866526611405
3400935584700,INIPOMP 40 MG CPR 14,901.75,11623,22682039044.26,99.99866924167374
3400922489452,RABEPRAZOLE ARW 10MG CPR 28,899.62,11624,22682039943.88,99.99867320784287
3400930115442,"TELMISARTAN/HCTZ ACC 40MG/12,5MG CPR 90",899.16,11625,22682040843.04,99.99867717198399
3400936122581,METFORMINE CRT 500MG CPR 30,898.11,11626,22682041741.15,99.99868113149594
3400921872217,"LOSARTAN HCTZ ARL 50/12,5MG CPR 90",897.15,11627,22682042638.3,99.99868508677552
3400938439113,BICALUTAMIDE CRT 50MG CPR 30,896.16,11628,22682043534.46,99.99868903769048
3400926913045,GLICLAZIDE ARW LM 60MG CPR 30,894.31,11629,22682044428.77,99.99869298044932
3400936052413,"IMOVANE 3,75MG CPR 5",894.05,11630,22682045322.82,99.9986969220619
3400949000708,CADUET 10 MG/10 MG CPR (AIP)(BBA) 30,893.25,11631,22682046216.07,99.9987008601475
3400939728506,FOSINOPRIL ARG10MG CPR 30,887.98,11632,22682047104.05,99.99870477499915
3400949001248,PERMIXON 160 MG GELULE (AIP BBA LT) 180,887.76,11633,22682047991.81,99.99870868888091
3400949003204,"AVODART 0,5MG CAPS (AIP)(BBA) 30",887.51,11634,22682048879.32,99.99871260166047
3400930167410,SITAGLIPTINE ALTER 50 MG CPR 28,885.88,11635,22682049765.2,99.99871650725383
3400930129739,"INHIXA 2000UI AXA/0,2ML INJ SER 2",883.95,11636,22682050649.15,99.99872040433839
3400949027682,VOLTARENE LP 75MG CPR (AIP) (BBAES) 30,881.3,11637,22682051530.45,99.99872428973981
3400930023563,"SODIUM CHL VIAFLO 0,9% INJ POC 500ML 1",872.87,11638,22682052403.32,99.99872813797577
3400938023909,TERBINAFINE TVC 250MG CPR 28,872.26,11639,22682053275.58,99.99873198352243
3400930236758,CELESTENE 4 MG SOL INJ 1,871.76,11640,22682054147.34,99.99873582686473
3400921921045,PRAVASTATINE EVO 10MG CPR 28,869.89,11641,22682055017.23,99.99873966196272
3400922166261,IRBESARTAN BGA 150MG CPR PELL 90,869.09,11642,22682055886.32,99.99874349353372
3400927838453,LEVONOR/ETHINYL EG 100/20MICROG CPR 63,867.82,11643,22682056754.14,99.99874731950568
3400933905330,EFFERALGANMED 80MG NR PDR ORALE EFF 12,864.85,11644,22682057618.99,99.99875113238376
3400921879599,MORPHINE CHL REN 1000 MG INJ 1,858.7800000000001,11645,22682058477.77,99.9987549185009
3400949762644,OMEPRAZOLE ALM 10MG GELULE 28,858.36,11646,22682059336.13,99.9987587027664
3400936578067,"VENTOLINE 1,25MG/2,5ML SOL INHAL 20",856.57,11647,22682060192.7,99.9987624791403
3400934017452,"GLUCOSE AGUETTANT 5 P. 100 1 BOITE DE 1, 500 ML EN",854.07,11648,22682061046.77,99.9987662444924
3400930155363,IVERMECTINE SUBSTIPHARM 3 MG CPR 4,850.4499999999999,11649,22682061897.22,99.99876999388495
3400949946877,ESOMEPRAZOLE TVC 20MG GELULE 28,846.94,11650,22682062744.16,99.9987737278029
3400949013265,PERMIXON 160MG GELULE (AIP) (BBF) 180,846.8,11651,22682063590.96,99.99877746110364
3400937828079,LANSOPRAZOLE ARW 30MG GELULE 14,842.37,11652,22682064433.33,99.99878117487377
3400935124623,GLUCOSE CPF 5% SOL INJ FV 500ML 1,840.71,11653,22682065274.04,99.99878488132543
3400949004553,CLOPIXOL ACTION PROLONGEE 200MG INJ 1,839.16,11654,22682066113.2,99.99878858094358
3400934198571,IXEL 50MG GELULE 56,838.89,11655,22682066952.09,99.99879227937137
3400938071054,TERBINAFINE ARL 250MG CPR 28,835.74,11656,22682067787.83,99.99879596391172
3400934065187,MUCOMYST 200MG PDR ORALE SACHET 18,833.1,11657,22682068620.93,99.99879963681305
3400930250105,LACOSAMIDE ZYD 200 MG CPR 56,832.7800000000001,11658,22682069453.71,99.99880330830358
3400934081446,MOPRAL 20 MG GELULE GASTRO-RESIS 28,831.78,11659,22682070285.49,99.9988069753854
3400937906463,NISIS 80 MG CPR 30,830.6800000000001,11660,22682071116.17,99.99881063761762
3400926911324,GLICLAZIDE TVC LM 60MG CPR 90,827.63,11661,22682071943.8,99.99881428640329
3400926687137,VALSARTAN ARL 40MG CPR 30,826.11,11662,22682072769.91,99.9988179284877
3400949002412,HYPERIUM 1MG CPR (AIP) (MWI) 30,825.25,11663,22682073595.16,99.9988215667806
3400949500833,EMEND 80 MG ET 125 MG GELULES 2 3,825.22,11664,22682074420.38,99.99882520494126
3400949028344,SINGULAIR 10MG CPR (AIP) (BBA) 28,824.63,11665,22682075245.01,99.99882884050074
3400949003976,TEMERIT 5MG CPR (AIP) (BBF) 30,820.68,11666,22682076065.69,99.99883245864582
3400938792058,FLUVASTATINE MYL LP 80MG CPR 90,819.9399999999999,11667,22682076885.63,99.99883607352847
3400949000586,PERMIXON 160 MG GELULE (AIP MWI BG) 60,818.92,11668,22682077704.55,99.99883968391418
3400926822163,RABEPRAZOLE EGL 10MG CPR 14,817.71,11669,22682078522.26,99.99884328896536
3400927886829,XIGDUO 5MG/1000MG CPR 60,814.2,11670,22682079336.46,99.99884687854197
3400935197023,DAFALGAN 30 MG/ML PEDIA SOL BUV FL 1,813.52,11671,22682080149.98,99.99885046512064
3400938845778,GLIMEPIRIDE AHL 1MG CPR 30,809.76,11672,22682080959.74,99.99885403512255
3400949002429,HYPERIUM 1MG CPR (AIP) (MWI) 90,808.8699999999999,11673,22682081768.61,99.99885760120068
3400933488734,LOCERYL 5% VERNIS MEDICAMENTEUX 1,806.1,11674,22682082574.71,99.99886115506666
3400949004935,"NATRIXAM 1,5MG/5MG CPR LM AIP BBF 30",805.24,11675,22682083379.95,99.99886470514117
3400933373320,UNACIM 1000 MG/500 MG PDR INJ AD IM 1,804.97,11676,22682084184.92,99.99886825402531
3400930585955,GLUCOSE LAV 5% SOL INJ FV 125ML 1,804.88,11677,22682084989.8,99.99887180251268
3400939520896,"BRIMONIDINE CHV 0,2% COLLYRE 1",802.99,11678,22682085792.79,99.99887534266757
3400937907064,NISIS 160 MG CPR 30,799.62,11679,22682086592.41,99.99887886796509
3400927929854,LANSOPRAZOLE SDZ 15MG CPR OROD 14,799.4499999999999,11680,22682087391.86,99.99888239251312
3400937726771,AZITHROMYCINE TVC 250MG CPR 6,798.05,11681,22682088189.91,99.99888591088896
3400937340625,RAMIPRIL ARL 10MG CPR 30,796.69,11682,22682088986.6,99.99888942326892
3400926991975,"CANDESARTAN/HCTZ ZYD 16/12,5 CPR 90",793.14,11683,22682089779.74,99.99889291999797
3400927321214,TRAMADOL/PARACETAMOL EVO CPR 20,792.05,11684,22682090571.79,99.9988964119215
3400949395767,ATORVASTATINE ZYF 80MG CPR 30,791.96,11685,22682091363.75,99.99889990344826
3400949004454,"NATRIXAM 1,5 MG/10 MG CPR LM (AIP) 30",791.4,11686,22682092155.15,99.99890339250614
3400921644098,"LOSARTAN HCTZ VTS 100/12,5MG CPR 90",791.11,11687,22682092946.26,99.99890688028546
3400941639579,ROPINIROLE KRK LP 4MG CPR 28,790.8,11688,22682093737.06,99.99891036669811
3400938561388,GLICLAZIDE ARL LM 30MG CPR 30,787.6400000000001,11689,22682094524.7,99.99891383917921
3400933730611,"FRAGMINE 7 500UI AXA/0,75ML SOL INJ 2",786.32,11690,22682095311.02,99.99891730584079
3400921938074,LOSARTAN HCTZ ZYD 100/25MG CPR 30,783.1800000000001,11691,22682096094.2,99.99892075865903
3400936595736,IBUPROFENE SDZ 400MG CPR ENR 30,779.4,11692,22682096873.6,99.99892419481229
3400936745490,FENOFIBRATE ZEN 67MG GELULE 60,774.33,11693,22682097647.93,99.99892760861339
3400930244609,"ENOXAPARINE TVC 6000UI/0,6ML INJ SER 10",767.7900000000001,11694,22682098415.72,99.99893099358148
3400941609244,PANTOPRAZOLE ARL 20 MG CPR 28,767.5,11695,22682099183.22,99.99893437727103
3400935802972,VALACICLOVIR CRT 500MG CPR 112,766.26,11696,22682099949.48,99.99893775549378
3400949000739,CADUET 5 MG/10 MG CPR (AIP) (BBA) 30,763.16,11697,22682100712.64,99.9989411200495
3400928099952,MYSOLINE 250MG CPR 60,760.35,11698,22682101472.99,99.99894447221675
3400930111079,ROSUVASTATINE KRK 5MG CPR 30,758.27,11699,22682102231.26,99.99894781521384
3400928099877,VAXIGRIPTETRA SUSP INJ SER 0.5ML A/A 10,757.22,11700,22682102988.48,99.9989511535818
3400930246467,LANSOPRAZOLE VIATRIS 15MG GELULE GR 30,754.48,11701,22682103742.96,99.99895447986987
3400949002757,XEROQUEL LP 300MG CPR (AIP BBF) 30,753.39,11702,22682104496.35,99.99895780135245
3400941724657,ATORVASTATINE EVO 40MG CPR 90,750.37,11703,22682105246.72,99.9989611095207
3400930151365,MOMETASONE EG 50 MICROG SUSP NAS 120 1,750.35,11704,22682105997.07,99.99896441760077
3400932014668,SOLUPRED 20MG CPR EFF 20,750.23,11705,22682106747.3,99.99896772515181
